,affiliationid,country
1373,26128692,USA
1374,27072994,CAN
1375,34172649,JPN
1376,38984865,USA
1377,39587148,USA
1378,44930506,CZE
1379,46305995,CHN
1380,47234332,GBR
1381,47948057,CHN
1382,52186551,USA
1383,55689656,IND
1384,59692284,FRA
1385,71431329,USA
1386,73443619,USA
1387,75186708,IND
1388,77895542,USA
1389,83714178,CHN
1390,85128549,POL
1391,90671886,ALB
1392,92389990,CAN
1393,98865867,USA
1394,100651130,IND
1395,111199411,LKA
1396,119343350,USA
1397,121776930,USA
1398,124055696,
1399,125745342,USA
1400,127336678,MAR
1401,136722135,USA
1402,140141371,RUS
1403,150420616,NZL
1404,150744194,JPN
1405,152870717,IND
1406,155417937,DEU
1407,157638225,USA
1408,161746293,BRA
1409,162868743,CHN
1410,166427055,CHN
1411,170239107,AUS
1412,172876614,IND
1413,173752849,IND
1414,173888879,NOR
1415,180217721,AUS
1416,181401687,USA
1417,182000528,ARE
1418,191366962,IND
1419,195459967,IND
1420,202602053,KOR
1421,210557978,CAN
1422,224549313,PAK
1423,251464710,DEU
1424,316914537,USA
1425,327098606,GHA
1426,340238431,PRY
1427,860522247,USA
1428,884693733,GBR
1429,915199603,USA
1430,1289568071,USA
1431,1290088995,CAN
1432,1296697866,SWE
1433,1297331678,DEU
1434,1305840828,USA
1435,1309321400,USA
1436,1313865045,USA
1437,1323845252,AUS
1438,1329536732,IND
1439,1331801260,USA
1440,1339993747,SGP
1441,2799358677,USA
1442,2799652594,THA
1443,2799676823,USA
1444,2799966111,MLI
1445,2799983529,ZAF
1446,2799986158,ITA
1447,2799990285,AUS
1448,2800087592,GBR
1449,2800120211,JPN
1450,2800138454,USA
1451,2800160768,GBR
1452,2800308320,
1453,2800559669,USA
1454,2800598127,NGA
1455,2800671829,USA
1456,2800681342,IRL
1457,2800742272,DEU
1458,2800897327,GBR
1459,2800936732,GBR
1460,2801012938,USA
1461,2801108564,USA
1462,2801173597,USA
1463,2801357656,USA
1464,2801382319,CAN
1465,2801398864,NLD
1466,2801536946,ITA
1467,2801837019,USA
1468,2801862240,CAN
1469,2801974073,DEU
1470,2802128111,BEL
1471,2802162343,USA
1472,2802258401,GBR
1473,2802351605,THA
1474,2802406757,JPN
1475,2802430469,NLD
1476,2802474107,USA
1477,2802544886,CAN
1478,2802634199,TTO
1479,2802993344,BEL
1480,2897778055,USA
1481,721619,MEX
1482,11368126,USA
1483,11923345,POL
1484,13022151,GBR
1485,16197041,-99
1486,19495125,CYP
1487,19547980,USA
1488,22306988,GBR
1489,24027795,ZAF
1490,26120043,JPN
1491,28721439,USA
1492,32170380,USA
1493,37415318,USA
1494,39327780,BEL
1495,41758405,USA
1496,43727914,BRA
1497,46308248,IND
1498,46813540,AUS
1499,51485169,USA
1500,51826884,TUR
1501,54383971,USA
1502,56345221,USA
1503,70764802,ECU
1504,70986742,USA
1505,72023434,JPN
1506,72946663,BEL
1507,75171615,DEU
1508,75722487,USA
1509,83328411,USA
1510,85332549,IND
1511,93229128,USA
1512,96357137,CAN
1513,97729445,USA
1514,97780788,USA
1515,100072489,TUR
1516,100653424,JPN
1517,102782458,BGD
1518,103250015,ZAF
1519,114724429,IND
1520,115635661,IND
1521,123544518,USA
1522,125353807,USA
1523,130567239,CAN
1524,130750295,CHN
1525,131221577,USA
1526,132210918,CHN
1527,133440224,USA
1528,135873369,USA
1529,138925566,KOR
1530,141597827,USA
1531,144284949,USA
1532,144705627,JPN
1533,146035873,LUX
1534,147602599,IND
1535,162706563,KOR
1536,170481763,CAN
1537,171481255,JPN
1538,182212641,AUT
1539,186555701,USA
1540,197250369,
1541,197461853,USA
1542,200314755,JPN
1543,201423538,NOR
1544,202524275,USA
1545,203331390,USA
1546,203463009,
1547,205133844,USA
1548,207766952,USA
1549,238740266,USA
1550,240025564,PRY
1551,252011811,IND
1552,263477438,PRT
1553,299595467,KEN
1554,301902362,RUS
1555,577929340,USA
1556,859660224,USA
1557,896053408,ATG
1558,1280414376,USA
1559,1285072804,FRA
1560,1286298704,GBR
1561,1287627091,USA
1562,1287947991,USA
1563,1288297660,USA
1564,1289387233,USA
1565,1295876152,USA
1566,1296604144,USA
1567,1298036714,BGR
1568,1301710604,USA
1569,1301813860,USA
1570,1302978242,GBR
1571,1305240094,SYR
1572,1314696892,USA
1573,1318287680,USA
1574,1330043801,USA
1575,1331256148,USA
1576,1332222069,USA
1577,1333166034,USA
1578,1341483097,SGP
1579,1341523491,USA
1580,2799293026,AUS
1581,2799323385,CHE
1582,2799615058,GBR
1583,2799853768,USA
1584,2799990003,THA
1585,2800332805,USA
1586,2800589023,USA
1587,2800686964,LKA
1588,2800755755,IND
1589,2800970080,USA
1590,2801055734,AUS
1591,2801148539,FRA
1592,2801150545,ESP
1593,2801367772,HKG
1594,2801648192,USA
1595,2801718049,NZL
1596,2801758885,CHE
1597,2801778265,NZL
1598,2801836748,USA
1599,2802162179,FRA
1600,2802169916,USA
1601,2802394142,AUS
1602,2802434210,USA
1603,2802654978,USA
1604,2802683153,GBR
1605,2802790207,USA
1606,2802930943,USA
1607,2803004835,USA
1608,2803059443,GBR
1609,2803070147,RUS
1610,2855330654,JPN
1611,2877017324,USA
1612,2905531072,
1613,7901131,RUS
1614,12335567,JPN
1615,24392897,USA
1616,24768866,BGR
1617,29969887,USA
1618,44999220,CAN
1619,47935705,IND
1620,50632499,CHN
1621,51317819,IND
1622,51587986,USA
1623,52207611,SAU
1624,56142760,ISR
1625,59283426,USA
1626,64772209,USA
1627,74814480,USA
1628,78074958,IND
1629,79060951,USA
1630,80251312,HUN
1631,81269319,JPN
1632,87552059,USA
1633,88025111,USA
1634,90060838,BEN
1635,91042652,USA
1636,91203450,ISR
1637,91610266,URY
1638,92924742,BEL
1639,102789319,LUX
1640,106099507,IND
1641,109541847,GBR
1642,113456305,DEU
1643,120379545,CHN
1644,126447353,DEU
1645,126592722,JPN
1646,128559575,LKA
1647,130040446,MEX
1648,130584745,GBR
1649,135987583,TUR
1650,136930763,BEL
1651,137381566,USA
1652,138873065,USA
1653,139084617,JPN
1654,142105451,
1655,144115772,GBR
1656,147962203,GRC
1657,159129438,CAN
1658,161346416,
1659,177855293,USA
1660,178897401,USA
1661,179114263,USA
1662,180649842,USA
1663,181840440,UKR
1664,185689013,
1665,193506586,GBR
1666,194343955,IDN
1667,194578897,USA
1668,195377678,IND
1669,205835726,USA
1670,209381749,USA
1671,253132291,RUS
1672,275945672,CHE
1673,277853755,JPN
1674,304664074,NGA
1675,877107187,GBR
1676,882168372,USA
1677,896787456,USA
1678,904495901,DEU
1679,909854389,GBR
1680,913690508,USA
1681,926664959,USA
1682,931288993,IND
1683,1281092888,USA
1684,1285399213,ESP
1685,1289676453,USA
1686,1298017689,FRA
1687,1310696848,USA
1688,1311564700,USA
1689,1314596251,USA
1690,1317921629,JPN
1691,1321014770,USA
1692,1321296531,USA
1693,1321488844,USA
1694,1321515861,USA
1695,1334069289,USA
1696,1336731492,IND
1697,1343395991,USA
1698,2799421553,MYS
1699,2799577643,CAN
1700,2799591315,USA
1701,2799883749,VNM
1702,2800018283,JPN
1703,2800079435,GHA
1704,2800281165,GBR
1705,2800414823,USA
1706,2800442304,GBR
1707,2800736356,USA
1708,2800791431,NOR
1709,2800907438,GMB
1710,2801038412,USA
1711,2801168720,CHN
1712,2801486053,IND
1713,2801604535,UGA
1714,2801748066,USA
1715,2801750073,USA
1716,2801805891,USA
1717,2801897644,IND
1718,2801937912,USA
1719,2801944391,NOR
1720,2802054180,EST
1721,2802101670,USA
1722,2802105490,IND
1723,2802295513,IRL
1724,2802336932,GBR
1725,2802491888,BGD
1726,2802795330,AUS
1727,2885593223,MMR
1728,4829542,DEU
1729,11968726,IND
1730,12833781,IDN
1731,17618308,GBR
1732,22090551,GBR
1733,22716506,CHN
1734,26299570,JPN
1735,33816083,USA
1736,33924745,KOR
1737,42387498,USA
1738,52384909,USA
1739,57790213,JPN
1740,58534130,GBR
1741,59058292,USA
1742,63347435,ITA
1743,64712228,UKR
1744,77920804,USA
1745,78545622,ETH
1746,79239678,USA
1747,79305253,PAK
1748,82475049,THA
1749,90326151,FRA
1750,91699865,IND
1751,96698942,GBR
1752,100086675,JOR
1753,105094715,IND
1754,105925353,USA
1755,106073371,USA
1756,106841677,IND
1757,112429257,JPN
1758,112859197,ITA
1759,121032520,POL
1760,124104796,USA
1761,130081021,AUS
1762,135226738,RUS
1763,138492692,USA
1764,141930428,VEN
1765,149600142,CAN
1766,150517870,BEL
1767,151229976,TWN
1768,151746803,PAK
1769,155610348,FRA
1770,159365519,SRB
1771,161088229,USA
1772,172696847,IND
1773,180634299,IRN
1774,181200535,BRA
1775,185573737,
1776,193524592,CHN
1777,195575238,USA
1778,195875291,USA
1779,197649280,USA
1780,201298700,FRA
1781,201459984,CHN
1782,204246437,TWN
1783,227365583,UKR
1784,237525767,AUS
1785,257703381,USA
1786,271267010,IND
1787,271640351,IND
1788,282159120,TUR
1789,291386647,BLR
1790,301324184,IND
1791,317564368,USA
1792,336214392,USA
1793,854348052,USA
1794,860670893,USA
1795,863735216,MYS
1796,874359049,JPN
1797,892743074,USA
1798,898784822,RUS
1799,901602355,USA
1800,902745459,USA
1801,918370745,BHR
1802,1286907093,USA
1803,1300177645,JPN
1804,1302733789,USA
1805,1303641837,ESP
1806,1308923049,GBR
1807,1312996466,IND
1808,1319857952,USA
1809,1338195351,USA
1810,2799503643,USA
1811,2799527164,USA
1812,2799581752,USA
1813,2800156114,
1814,2800272800,USA
1815,2800291367,USA
1816,2800710275,IND
1817,2800871051,DEU
1818,2800903219,USA
1819,2801232392,USA
1820,2801342176,YEM
1821,2801487222,USA
1822,2801515483,CHE
1823,2801582987,USA
1824,2801914139,GBR
1825,2801949619,IND
1826,2801956180,GBR
1827,2802056718,USA
1828,2802067006,BEL
1829,2802114983,USA
1830,2802257183,GBR
1831,2802598662,USA
1832,2802726858,GBR
1833,2803209242,USA
1834,4871159,IRN
1835,5716644,USA
1836,6665906,USA
1837,9073902,CZE
1838,9146737,USA
1839,9469543,IND
1840,13567498,IND
1841,15723765,JPN
1842,19002584,FIN
1843,19744281,IND
1844,21675474,IND
1845,21700936,USA
1846,21851649,JPN
1847,25793905,USA
1848,26420036,IRL
1849,29563240,IND
1850,33213144,USA
1851,35046152,BRA
1852,36075867,USA
1853,39244652,IND
1854,51414230,USA
1855,51955386,GRC
1856,55654194,CHN
1857,62800249,CHN
1858,62936310,USA
1859,62961757,JPN
1860,64723972,TWN
1861,77134640,BEL
1862,80578424,USA
1863,85963497,AUS
1864,87890613,DEU
1865,88101031,USA
1866,95583923,FRA
1867,99418890,USA
1868,100352790,NGA
1869,100681346,USA
1870,114102164,USA
1871,114117164,CHN
1872,114662689,USA
1873,117856277,CHN
1874,120930651,RUS
1875,132153292,IND
1876,134694890,RUS
1877,138938424,ITA
1878,142270456,DEU
1879,142545428,KWT
1880,142787676,USA
1881,155837530,IND
1882,155976169,DEU
1883,160856166,IND
1884,161296585,JPN
1885,163244428,NOR
1886,167147083,GBR
1887,174306211,ISR
1888,174678184,AUT
1889,182627622,FRA
1890,183367347,FRA
1891,185839108,USA
1892,189554337,DEU
1893,191484440,USA
1894,201118511,CYP
1895,202262619,KEN
1896,204483917,TUR
1897,206105734,POL
1898,246794267,USA
1899,267427436,VNM
1900,283207810,USA
1901,307696790,USA
1902,860964359,FRA
1903,885979982,AUS
1904,905301669,NZL
1905,910829146,DEU
1906,921756453,USA
1907,1283834505,AUS
1908,1284577377,USA
1909,1287435762,USA
1910,1315708676,USA
1911,1316158181,USA
1912,1316176738,USA
1913,1323924552,USA
1914,1326929380,USA
1915,1328219102,ISR
1916,1331084196,IND
1917,1334627681,USA
1918,1341025375,USA
1919,1341788903,USA
1920,2251586001,SGP
1921,2608559034,USA
1922,2799339408,CAN
1923,2799552643,BEL
1924,2800010747,USA
1925,2800398797,GBR
1926,2800417576,IND
1927,2800478717,
1928,2800590384,USA
1929,2800993931,GBR
1930,2801069956,SWE
1931,2801073299,USA
1932,2801117638,GBR
1933,2801141804,IND
1934,2801245514,IND
1935,2801305472,USA
1936,2801524329,CAN
1937,2801658355,FRA
1938,2801674211,AUS
1939,2801802167,GBR
1940,2801876189,DEU
1941,2802066314,USA
1942,2802128662,GBR
1943,2802362320,GEO
1944,2802385203,KOR
1945,2802759389,USA
1946,2911993187,
1947,430192,USA
1948,2004880,IRL
1949,8589632,USA
1950,10986801,USA
1951,11893660,KOR
1952,13913294,USA
1953,15629778,USA
1954,16892885,USA
1955,21028721,KOR
1956,21234101,IND
1957,22513696,CAN
1958,22555086,PRT
1959,25749977,AUS
1960,32563053,USA
1961,35215744,USA
1962,36194607,USA
1963,38335241,IND
1964,40562200,USA
1965,40689657,TWN
1966,42934936,IRL
1967,44445938,CHN
1968,49382586,VNM
1969,52407573,IND
1970,52496869,IND
1971,52710748,USA
1972,57637010,JPN
1973,61388159,CHN
1974,61946498,BGD
1975,65156104,JPN
1976,71209653,ITA
1977,75381157,CAN
1978,75447333,BGD
1979,78734956,USA
1980,81527074,USA
1981,82867504,MEX
1982,84554738,BRA
1983,85430060,NOR
1984,91221267,USA
1985,91352196,JPN
1986,92472073,JPN
1987,95103554,IND
1988,96478251,CHN
1989,100625452,USA
1990,103104989,IND
1991,112097100,GBR
1992,115301423,JPN
1993,115410656,USA
1994,119900292,SWE
1995,134909763,USA
1996,137799390,JAM
1997,137805890,PRT
1998,151221077,TWN
1999,151642842,IND
2000,153317226,USA
2001,154023281,EGY
2002,154700926,JPN
2003,158333966,ROU
2004,158803228,IND
2005,162286248,GBR
2006,162403527,USA
2007,166337079,GBR
2008,169479621,CHN
2009,179317397,IND
2010,180465491,IND
2011,182409067,USA
2012,194217795,KOR
2013,197932274,USA
2014,201181511,FRA
2015,202479867,NZL
2016,207969104,USA
2017,208025563,NGA
2018,243246998,HKG
2019,251604184,IND
2020,274822966,IND
2021,275778967,IND
2022,287042436,PHL
2023,293211686,USA
2024,307360612,USA
2025,324290372,COL
2026,875825670,ITA
2027,1283086501,USA
2028,1286405654,USA
2029,1287163989,USA
2030,1289784979,GBR
2031,1293796582,ESP
2032,1297991670,CHN
2033,1300722092,USA
2034,1307463291,AUS
2035,1309316440,USA
2036,1327930874,IND
2037,1333985979,JPN
2038,1334950704,USA
2039,2753814022,TWN
2040,2799386879,USA
2041,2799404479,USA
2042,2799467361,GRC
2043,2799986320,USA
2044,2800382316,
2045,2800384882,USA
2046,2800456939,JPN
2047,2800564548,USA
2048,2800621266,GBR
2049,2800653546,JPN
2050,2800997546,GBR
2051,2800999641,CHN
2052,2801032651,USA
2053,2801284820,NOR
2054,2801357902,ESP
2055,2801418622,NZL
2056,2801641098,USA
2057,2801841306,GBR
2058,2802195347,USA
2059,2802330778,USA
2060,2802333222,USA
2061,2802349782,USA
2062,2802363410,KOR
2063,2802685465,USA
2064,2802802517,CAN
2065,2910417565,USA
2066,1848394,USA
2067,4104125,BRA
2068,8764889,ETH
2069,10899854,CHN
2070,11855966,IDN
2071,12411659,CHN
2072,13979017,IND
2073,14429277,ARG
2074,15196421,CHE
2075,16337185,ITA
2076,21724602,TWN
2077,24273437,GBR
2078,24534823,USA
2079,26771391,IND
2080,33943759,USA
2081,39505071,USA
2082,43777268,JPN
2083,46983600,CAN
2084,55547365,IRN
2085,55704859,SVN
2086,58880071,RUS
2087,60559429,KAZ
2088,60697786,THA
2089,63618260,IND
2090,66244619,USA
2091,66906201,JPN
2092,68879011,GBR
2093,72427458,USA
2094,75063564,USA
2095,75559144,IND
2096,75778554,CHL
2097,84381889,JPN
2098,85389745,KOR
2099,88569485,USA
2100,94396219,USA
2101,94444458,USA
2102,97565354,CHE
2103,100188998,CHN
2104,109962186,USA
2105,110116418,IND
2106,124793430,MKD
2107,129388089,USA
2108,131632401,JPN
2109,136199984,USA
2110,137613304,SYR
2111,138164181,ROU
2112,143578492,TWN
2113,145402516,USA
2114,146682468,IND
2115,154893126,CHN
2116,160570740,CHN
2117,161113180,DEU
2118,165453862,USA
2119,165972669,BRA
2120,170347488,IND
2121,186523950,USA
2122,188455399,GBR
2123,191738243,GBR
2124,196375840,MEX
2125,196443477,USA
2126,199199208,FRA
2127,204557473,ISL
2128,206394264,NLD
2129,223893228,CHN
2130,234002321,MEX
2131,261911118,BHR
2132,263053218,USA
2133,268714373,USA
2134,881803259,USA
2135,885174212,USA
2136,905677539,
2137,906608882,NPL
2138,913782294,USA
2139,915086624,USA
2140,1280932407,KOR
2141,1287896540,USA
2142,1290398368,GBR
2143,1295614966,USA
2144,1296325673,USA
2145,1302094580,USA
2146,1302836756,USA
2147,1304557061,USA
2148,1308548392,USA
2149,1309269476,BRA
2150,1311457128,USA
2151,1316630387,CAN
2152,1317630319,USA
2153,1321012229,USA
2154,1336338359,CAN
2155,1339191578,DEU
2156,1341604212,USA
2157,2799377600,AUS
2158,2799495963,PAK
2159,2799569211,USA
2160,2799803374,USA
2161,2799818102,DNK
2162,2799974785,JPN
2163,2799980853,KOR
2164,2799987236,LKA
2165,2800161224,ZAF
2166,2800267780,SGP
2167,2800340409,IND
2168,2800362809,
2169,2800399727,USA
2170,2800403851,USA
2171,2800405606,GRC
2172,2800487101,USA
2173,2800718711,USA
2174,2800719985,USA
2175,2800783298,USA
2176,2800791244,USA
2177,2801016671,PAK
2178,2801090207,GRC
2179,2801179840,GBR
2180,2801312763,UKR
2181,2801313472,USA
2182,2801482984,ISR
2183,2801610018,USA
2184,2801713311,USA
2185,2801756270,GBR
2186,2801766832,CAN
2187,2801803618,AUS
2188,2801944925,USA
2189,2801987317,USA
2190,2802171800,USA
2191,2802209051,FIN
2192,2802356677,USA
2193,2802369246,USA
2194,2802408685,SGP
2195,2802684530,USA
2196,2802898841,USA
2197,2803023987,DEU
2198,2803093829,KNA
2199,1257788,BRA
2200,13248367,JPN
2201,21376657,EGY
2202,34055209,USA
2203,36624425,FRA
2204,38417566,VEN
2205,39642139,IRN
2206,46510805,USA
2207,49496784,CHN
2208,50983956,IND
2209,52765264,JPN
2210,56030857,GBR
2211,56771181,DNK
2212,63113677,IND
2213,63475719,USA
2214,65832422,KOR
2215,72783875,USA
2216,74969885,BGD
2217,82410551,PHL
2218,82514191,CHE
2219,83124999,JPN
2220,87048295,GBR
2221,93313501,USA
2222,93914150,IND
2223,94888352,USA
2224,96408169,USA
2225,102197404,FRA
2226,106391888,USA
2227,106663880,BHR
2228,107077323,USA
2229,111149068,USA
2230,112713213,SEN
2231,119233137,POL
2232,119939252,IND
2233,120378409,RUS
2234,125671874,GBR
2235,127446714,USA
2236,130701412,UKR
2237,135369572,PAK
2238,138025133,ZAF
2239,139221136,BRA
2240,141950808,CAN
2241,142974352,TWN
2242,147254383,UKR
2243,153204768,USA
2244,167751958,IND
2245,173085932,AUT
2246,178835972,FRA
2247,180755707,NLD
2248,180810085,GRC
2249,181355716,PAK
2250,192929712,SSD
2251,193424650,USA
2252,198244214,FRA
2253,201532990,CHN
2254,205478545,IND
2255,207277756,JPN
2256,209244073,USA
2257,270196522,AUT
2258,287475859,USA
2259,341998555,MEX
2260,866586157,JPN
2261,894041738,USA
2262,1280045555,USA
2263,1283664872,GRC
2264,1289954990,USA
2265,1297533735,IND
2266,1297772910,FRA
2267,1298129408,USA
2268,1306643176,USA
2269,1311643757,CHN
2270,1315824030,USA
2271,1326427960,ZAF
2272,1333694842,SWE
2273,2799356940,USA
2274,2799432301,GBR
2275,2799703540,GBR
2276,2800449262,GBR
2277,2800696839,NZL
2278,2800805412,BEL
2279,2800855644,DEU
2280,2800856465,USA
2281,2800887031,USA
2282,2801043424,GBR
2283,2801049993,NOR
2284,2801139515,BEL
2285,2801159998,CAN
2286,2801243196,-99
2287,2801270131,USA
2288,2801289597,USA
2289,2801308011,AUS
2290,2801617088,USA
2291,2801637399,GBR
2292,2801706311,USA
2293,2801875895,GBR
2294,2802001106,USA
2295,2802090665,USA
2296,2802376228,IND
2297,2802424043,BIH
2298,2802567020,DNK
2299,2802593311,USA
2300,2804014141,NOR
2301,2833836602,IND
2302,365282,USA
2303,2480620,USA
2304,4655291,AUT
2305,8696757,SGP
2306,13402291,AUT
2307,15477984,GBR
2308,19648265,USA
2309,20455151,GBR
2310,26840924,MNE
2311,33568414,CRI
2312,33586118,USA
2313,36282894,USA
2314,36699412,USA
2315,43424612,EGY
2316,45973442,USA
2317,48965889,DEU
2318,49313256,USA
2319,55200170,USA
2320,55926968,USA
2321,56967629,AUS
2322,57900074,USA
2323,58029208,IND
2324,62885914,BRA
2325,64880365,USA
2326,67916730,IND
2327,68728177,ALB
2328,86613570,MEX
2329,87573096,USA
2330,90023481,JPN
2331,90519992,PHL
2332,93923314,IND
2333,94750212,USA
2334,97061514,USA
2335,100019715,AUS
2336,103698008,USA
2337,108523894,FRA
2338,110627918,IND
2339,110841224,USA
2340,111277659,KOR
2341,114499477,ZAF
2342,123698207,NGA
2343,126604212,TZA
2344,139829854,AUS
2345,141810926,USA
2346,142767807,USA
2347,144302072,GBR
2348,145467908,JPN
2349,149404039,IND
2350,151978930,KWT
2351,159526901,BEL
2352,166433441,DEU
2353,172039944,USA
2354,174297201,RUS
2355,174729306,GBR
2356,177914224,GBR
2357,180013608,USA
2358,181651699,NOR
2359,188191495,GRC
2360,192341844,
2361,200183955,COL
2362,200607944,BEL
2363,201384688,PAK
2364,205023500,USA
2365,207123951,USA
2366,232906412,CAN
2367,254571519,TUR
2368,285086683,USA
2369,292934431,BRA
2370,324219585,PHL
2371,862643178,IRL
2372,875651846,SLV
2373,908531865,USA
2374,1290398291,USA
2375,1297905751,IND
2376,1299230806,COL
2377,1299916419,USA
2378,1303243448,USA
2379,1315830910,THA
2380,1332736012,USA
2381,1338154952,USA
2382,2799286887,USA
2383,2799303410,TUR
2384,2799394472,AUS
2385,2799408396,CAN
2386,2799712993,USA
2387,2799725268,GBR
2388,2799786729,GBR
2389,2799791569,IND
2390,2799795791,IND
2391,2800195862,BGD
2392,2800239200,UGA
2393,2800356165,USA
2394,2800711816,USA
2395,2800746312,NLD
2396,2800782985,USA
2397,2800826798,USA
2398,2800847695,CAN
2399,2801034529,GBR
2400,2801155882,USA
2401,2801248553,USA
2402,2801312941,USA
2403,2801613902,USA
2404,2801707353,KAZ
2405,2801941164,VNM
2406,2802113902,USA
2407,2802536887,USA
2408,2802673661,GBR
2409,2802697327,DEU
2410,2802822262,
2411,2802912561,DEU
2412,2803059816,CAN
2413,2803095903,GBR
2414,464993,IND
2415,4407910,USA
2416,5996616,PHL
2417,11559806,FRA
2418,14170510,GBR
2419,14894300,CHN
2420,24359042,KOR
2421,30336048,DEU
